"year","state","state_po","state_fips","state_cen","state_ic","county","FIPS","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","version"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",10,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",1,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",39,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",12,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",39,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",13,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",0,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"State Senator","District 38","gen",FALSE,"Brent Howard","republican",FALSE,"absentee mail",36,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"State Senator","District 38","gen",FALSE,"Jeff Berrong","democrat",FALSE,"absentee mail",17,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"State Representative","District 55","gen",FALSE,"Todd Russ","republican",FALSE,"absentee mail",5,10804,"20181203"
2018,"Oklahoma","OK",40,73,53,"Greer",40055,"State Representative","District 55","gen",FALSE,"Dennis Dugger","democrat",FALSE,"absentee mail",5,10804,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",1,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",9,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",8,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",11,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",5,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",2,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",1,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",12,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",14,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",4,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",13,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",0,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",12,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",5,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",1,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",12,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",5,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",1,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",14,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",4,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",13,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",4,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",1,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"State Senator","District 38","gen",FALSE,"Brent Howard","republican",FALSE,"absentee mail",13,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harmon",40057,"State Senator","District 38","gen",FALSE,"Jeff Berrong","democrat",FALSE,"absentee mail",5,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",1,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",33,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",8,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",35,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",6,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",1,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",4,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",35,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",33,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",9,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",33,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",7,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",32,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",8,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",2,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",34,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",8,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",0,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",32,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",9,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",31,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",6,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",5,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"State Representative","District 61","gen",FALSE,"Kenton Patzkowsky","republican",FALSE,"absentee mail",31,9500,"20181203"
2018,"Oklahoma","OK",40,73,53,"Harper",40059,"State Representative","District 61","gen",FALSE,"Ashley Lehnert","democrat",FALSE,"absentee mail",11,9500,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",1,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",45,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",57,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",48,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",51,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",2,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",23,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",65,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",45,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",56,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",54,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",32,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",43,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",51,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",7,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",47,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",52,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",1,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",47,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",54,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",46,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",52,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",3,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"State Representative","District 15","gen",FALSE,"Randy Randleman","republican",FALSE,"absentee mail",43,10660,"20181203"
2018,"Oklahoma","OK",40,73,53,"Haskell",40061,"State Representative","District 15","gen",FALSE,"Judy Ross Moore","democrat",FALSE,"absentee mail",60,10660,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",4,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",75,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",44,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",81,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",38,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",3,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",15,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",93,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",80,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",43,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",81,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",32,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",68,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",40,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",12,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",78,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",39,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",4,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",78,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",42,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",76,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",39,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",7,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Representative","District 18","gen",FALSE,"David Smith","republican",FALSE,"absentee mail",13,10784,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Representative","District 18","gen",FALSE,"Donnie Condit","democrat",FALSE,"absentee mail",9,10784,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Representative","District 24","gen",FALSE,"Logan J. Phillips","republican",FALSE,"absentee mail",45,9876,"20181203"
2018,"Oklahoma","OK",40,73,53,"Hughes",40063,"State Representative","District 24","gen",FALSE,"Steve Kouplen","democrat",FALSE,"absentee mail",56,9876,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",12,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",154,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",86,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",177,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",65,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",8,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",39,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",193,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",193,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",58,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",189,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",43,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",172,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",66,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",13,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",181,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",62,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",7,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",176,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",71,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",176,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",64,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",9,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"State Senator","District 38","gen",FALSE,"Brent Howard","republican",FALSE,"absentee mail",185,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jackson",40065,"State Senator","District 38","gen",FALSE,"Jeff Berrong","democrat",FALSE,"absentee mail",67,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",0,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",27,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",14,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",29,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",12,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",0,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",6,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",32,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",28,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",13,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",32,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",6,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",26,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",12,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",3,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",27,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",13,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",1,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",29,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",12,1162002,"20181203"
