"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 22","gen",FALSE,"Kellen Sweny","independent",FALSE,"total",3241,297405,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 23","gen",FALSE,"Will Hurd","republican",FALSE,"total",103285,210069,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 23","gen",FALSE,"Gina Ortiz Jones","democrat",FALSE,"total",102359,210069,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 23","gen",FALSE,"Ruben Corvalan","libertarian",FALSE,"total",4425,210069,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 24","gen",FALSE,"Kenny E Marchant","republican",FALSE,"total",133317,263418,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 24","gen",FALSE,"Jan McDowell","democrat",FALSE,"total",125231,263418,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 24","gen",FALSE,"Mike Kolls","libertarian",FALSE,"total",4870,263418,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 25","gen",FALSE,"Roger Williams","republican",FALSE,"total",163023,304553,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 25","gen",FALSE,"Julie Oliver","democrat",FALSE,"total",136385,304553,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 25","gen",FALSE,"Desarae Lindsey","libertarian",FALSE,"total",5145,304553,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 26","gen",FALSE,"Michael C. Burgess","republican",FALSE,"total",185551,312505,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 26","gen",FALSE,"Linsey Fagan","democrat",FALSE,"total",121938,312505,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 26","gen",FALSE,"Mark Boler","libertarian",FALSE,"total",5016,312505,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 27","gen",FALSE,"Michael Cloud","republican",FALSE,"total",125118,207421,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 27","gen",FALSE,"Eric Holguin","democrat",FALSE,"total",75929,207421,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 27","gen",FALSE,"Daniel Tinus","libertarian",FALSE,"total",2100,207421,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 27","gen",FALSE,"James Duerr","independent",FALSE,"total",4274,207421,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 28","gen",FALSE,"Henry Cuellar","democrat",FALSE,"total",117494,139226,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 28","gen",FALSE,"Arthur Thomas IV","libertarian",FALSE,"total",21732,139226,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 29","gen",FALSE,"Phillip Aronoff","republican",FALSE,"total",28098,117494,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 29","gen",FALSE,"Sylvia R. Garcia","democrat",FALSE,"total",88188,117494,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 29","gen",FALSE,"Cullen Burns","libertarian",FALSE,"total",1199,117494,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 29","gen",FALSE,NA,NA,TRUE,"total",9,117494,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 30","gen",FALSE,"Eddie Bernice Johnson","democrat",FALSE,"total",166784,183174,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 30","gen",FALSE,"Shawn Jones","libertarian",FALSE,"total",16390,183174,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 31","gen",FALSE,"John Carter","republican",FALSE,"total",144680,286007,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 31","gen",FALSE,"Mary Jennings """"MJ"""" Hegar","democrat",FALSE,"total",136362,286007,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 31","gen",FALSE,"Jason Hope","libertarian",FALSE,"total",4965,286007,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 32","gen",FALSE,"Pete Sessions","republican",FALSE,"total",126101,275620,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 32","gen",FALSE,"Colin Allred","democrat",FALSE,"total",144067,275620,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 32","gen",FALSE,"Melina Baker","libertarian",FALSE,"total",5452,275620,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 33","gen",FALSE,"Willie Billups","republican",FALSE,"total",26120,119224,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 33","gen",FALSE,"Marc Veasey","democrat",FALSE,"total",90805,119224,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 33","gen",FALSE,"Jason Reeves","libertarian",FALSE,"total",2299,119224,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 34","gen",FALSE,"Rey Gonzalez","republican",FALSE,"total",57243,143068,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 34","gen",FALSE,"Filemon B. Vela","democrat",FALSE,"total",85825,143068,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 35","gen",FALSE,"David Smalling","republican",FALSE,"total",50553,194067,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 35","gen",FALSE,"Lloyd Doggett","democrat",FALSE,"total",138278,194067,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 35","gen",FALSE,"Clark Patterson","libertarian",FALSE,"total",5236,194067,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 36","gen",FALSE,"Brian Babin","republican",FALSE,"total",161048,221956,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 36","gen",FALSE,"Dayna Steele","democrat",FALSE,"total",60908,221956,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 1","gen",FALSE,"Robert J. ""Rob"" Wittman","republican",FALSE,"total",183250,332101,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 1","gen",FALSE,"Vangie A. Williams","democrat",FALSE,"total",148464,332101,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",387,332101,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 2","gen",FALSE,"Scott W. Taylor","republican",FALSE,"total",133458,273400,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 2","gen",FALSE,"Elaine G. Luria","democrat",FALSE,"total",139571,273400,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",371,273400,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 3","gen",FALSE,"Robert C. ""Bobby"" Scott","democrat",FALSE,"total",198615,217722,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 3","gen",FALSE,NA,NA,TRUE,"total",19107,217722,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 4","gen",FALSE,"Ryan A. McAdams","republican",FALSE,"total",107706,299854,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 4","gen",FALSE,"A. Donald McEachin","democrat",FALSE,"total",187642,299854,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 4","gen",FALSE,"Peter J. ""Pete"" Wells","libertarian",FALSE,"total",4233,299854,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 4","gen",FALSE,NA,NA,TRUE,"total",273,299854,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 5","gen",FALSE,"Denver L. Riggleman, III","republican",FALSE,"total",165339,310926,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 5","gen",FALSE,"Leslie C. Cockburn","democrat",FALSE,"total",145040,310926,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",547,310926,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 6","gen",FALSE,"Ben L. Cline","republican",FALSE,"total",167957,281377,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 6","gen",FALSE,"Jennifer Lynn Lewis","democrat",FALSE,"total",113133,281377,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 6","gen",FALSE,NA,NA,TRUE,"total",287,281377,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 7","gen",FALSE,"Dave A. Brat","republican",FALSE,"total",169295,349803,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 7","gen",FALSE,"Abigail A. Spanberger","democrat",FALSE,"total",176079,349803,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 7","gen",FALSE,"Joseph B. Walton","libertarian",FALSE,"total",4216,349803,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 7","gen",FALSE,NA,NA,TRUE,"total",213,349803,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 8","gen",FALSE,"Thomas S. Oh","republican",FALSE,"total",76899,324748,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 8","gen",FALSE,"Donald S. Beyer, Jr.","democrat",FALSE,"total",247137,324748,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 8","gen",FALSE,NA,NA,TRUE,"total",712,324748,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 9","gen",FALSE,"H. Morgan Griffith","republican",FALSE,"total",160933,246980,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 9","gen",FALSE,"Anthony J. Flaccavento","democrat",FALSE,"total",85833,246980,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 9","gen",FALSE,NA,NA,TRUE,"total",214,246980,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 10","gen",FALSE,"Barbara J. Comstock","republican",FALSE,"total",160841,367795,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 10","gen",FALSE,"Jennifer T. Wexton","democrat",FALSE,"total",206356,367795,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 10","gen",FALSE,NA,NA,TRUE,"total",598,367795,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 11","gen",FALSE,"Jeff A. Dove Jr.","republican",FALSE,"total",83023,308250,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 11","gen",FALSE,"Gerald Edward Connolly","democrat",FALSE,"total",219191,308250,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 11","gen",FALSE,"Stevan M. Porter","libertarian",FALSE,"total",5546,308250,FALSE,"20190131"
2018,"Virginia","VA",51,54,40,"U.S. Representative","District 11","gen",FALSE,NA,NA,TRUE,"total",490,308250,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 1","gen",FALSE,"Jennifer M. Zimmerman","democrat",FALSE,"total",106199,644776,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 1","gen",FALSE,"Matt Gaetz","republican",FALSE,"total",216189,644776,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 11","gen",FALSE,"Dana Cottrell","democrat",FALSE,"total",128053,735012,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 11","gen",FALSE,"Daniel Webster","republican",FALSE,"total",239395,735012,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 11","gen",FALSE,NA,NA,TRUE,"total",58,735012,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 12","gen",FALSE,"Angelika Purkis","no party affiliation",FALSE,"total",7510,669836,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 12","gen",FALSE,"Chris Hunter","democrat",FALSE,"total",132844,669836,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 12","gen",FALSE,"Gus Michael Bilirakis","republican",FALSE,"total",194564,669836,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 13","gen",FALSE,"Charlie Crist","democrat",FALSE,"total",182717,633942,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 13","gen",FALSE,"George Buck","republican",FALSE,"total",134254,633942,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 15","gen",FALSE,"Kristen Carlson","democrat",FALSE,"total",134132,571064,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 15","gen",FALSE,"Ross Spano","republican",FALSE,"total",151380,571064,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 15","gen",FALSE,NA,NA,TRUE,"total",20,571064,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 16","gen",FALSE,"David Shapiro","democrat",FALSE,"total",164463,723892,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 16","gen",FALSE,"Vern Buchanan","republican",FALSE,"total",197483,723892,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 17","gen",FALSE,"Allen Ellison","democrat",FALSE,"total",117194,621040,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 17","gen",FALSE,"Greg Steube","republican",FALSE,"total",193326,621040,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 18","gen",FALSE,"Brian Mast","republican",FALSE,"total",185905,684718,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 18","gen",FALSE,"Lauren Baer","democrat",FALSE,"total",156454,684718,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 19","gen",FALSE,"David Holden","democrat",FALSE,"total",128106,679214,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 19","gen",FALSE,"Francis Rooney","republican",FALSE,"total",211465,679214,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 19","gen",FALSE,NA,NA,TRUE,"total",36,679214,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 2","gen",FALSE,"Bob Rackleff","democrat",FALSE,"total",96233,591136,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 2","gen",FALSE,"Neal Dunn","republican",FALSE,"total",199335,591136,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 20","gen",FALSE,"Alcee L. Hastings","democrat",FALSE,"total",202659,405648,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 20","gen",FALSE,NA,NA,TRUE,"total",165,405648,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 22","gen",FALSE,"Nicolas Kimaz","republican",FALSE,"total",113049,595366,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 22","gen",FALSE,"Ted Deutch","democrat",FALSE,"total",184634,595366,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 23","gen",FALSE,"Debbie Wasserman Schultz","democrat",FALSE,"total",161611,552732,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 23","gen",FALSE,"Don Endriss","no party affiliation",FALSE,"total",1612,552732,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 23","gen",FALSE,"Joseph 'Joe' Kaufman","republican",FALSE,"total",99446,552732,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 23","gen",FALSE,"Timothy A. 'Tim' Canova","no party affiliation",FALSE,"total",13697,552732,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 25","gen",FALSE,"Mario Diaz-Balart","republican",FALSE,"total",128672,425690,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 25","gen",FALSE,"Mary Barzee Flores","democrat",FALSE,"total",84173,425690,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 26","gen",FALSE,"Carlos Curbelo","republican",FALSE,"total",115678,470950,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 26","gen",FALSE,"Debbie Mucarsel-Powell","democrat",FALSE,"total",119797,470950,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 27","gen",FALSE,"Donna Shalala","democrat",FALSE,"total",130743,505172,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 27","gen",FALSE,"Maria Elvira Salazar","republican",FALSE,"total",115588,505172,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 27","gen",FALSE,"Mayra Joli","no party affiliation",FALSE,"total",6255,505172,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 3","gen",FALSE,"Ted Yoho","republican",FALSE,"total",176616,612992,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 3","gen",FALSE,"Yvonne Hayes Hinson","democrat",FALSE,"total",129880,612992,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 4","gen",FALSE,"George 'Ges' Selmont","democrat",FALSE,"total",123351,762498,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 4","gen",FALSE,"Jason Michael Bulger","no party affiliation",FALSE,"total",2321,762498,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 4","gen",FALSE,"Joceline Berrios","no party affiliation",FALSE,"total",7155,762498,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 4","gen",FALSE,"John H. Rutherford","republican",FALSE,"total",248420,762498,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 4","gen",FALSE,NA,NA,TRUE,"total",2,762498,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 5","gen",FALSE,"Al Lawson","democrat",FALSE,"total",180527,540652,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 5","gen",FALSE,"Virginia Fuller","republican",FALSE,"total",89799,540652,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 6","gen",FALSE,"Michael Waltz","republican",FALSE,"total",187891,667298,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 6","gen",FALSE,"Nancy Soderberg","democrat",FALSE,"total",145758,667298,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 7","gen",FALSE,"Mike Miller","republican",FALSE,"total",134285,634796,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 7","gen",FALSE,"Stephanie Murphy","democrat",FALSE,"total",183113,634796,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 8","gen",FALSE,"Bill Posey","republican",FALSE,"total",218112,721054,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 8","gen",FALSE,"Sanjay Patel","democrat",FALSE,"total",142415,721054,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 9","gen",FALSE,"Darren Soto","democrat",FALSE,"total",172172,593474,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 9","gen",FALSE,"Wayne Liebnitzky","republican",FALSE,"total",124565,593474,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 1","gen",FALSE,"Suzan DelBene","democrat",FALSE,"total",197209,332743,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 1","gen",FALSE,"Jeffrey Beeler","republican",FALSE,"total",135534,332743,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 2","gen",FALSE,"Rick Larsen","democrat",FALSE,"total",210187,294833,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 2","gen",FALSE,"Brian Luke","libertarian",FALSE,"total",84646,294833,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 3","gen",FALSE,"Jaime Herrera Beutler","republican",FALSE,"total",161819,307226,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 3","gen",FALSE,"Carolyn Long","democrat",FALSE,"total",145407,307226,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 4","gen",FALSE,"Dan Newhouse","republican",FALSE,"total",141551,225336,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 4","gen",FALSE,"Christine Brown","democrat",FALSE,"total",83785,225336,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 5","gen",FALSE,"Cathy McMorris Rodgers","republican",FALSE,"total",175422,320347,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 5","gen",FALSE,"Lisa Brown","democrat",FALSE,"total",144925,320347,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 6","gen",FALSE,"Derek Kilmer","democrat",FALSE,"total",206409,323086,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 6","gen",FALSE,"Douglas Dightman","republican",FALSE,"total",116677,323086,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 7","gen",FALSE,"Pramila Jayapal","democrat",FALSE,"total",329800,394681,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 7","gen",FALSE,"Craig Keller","republican",FALSE,"total",64881,394681,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 8","gen",FALSE,"Dino Rossi","republican",FALSE,"total",148968,313057,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 8","gen",FALSE,"Kim Schrier","democrat",FALSE,"total",164089,313057,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 9","gen",FALSE,"Adam Smith","democrat",FALSE,"total",163345,240567,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 9","gen",FALSE,"Sarah Smith","democrat",FALSE,"total",77222,240567,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 10","gen",FALSE,"Denny Heck","democrat",FALSE,"total",166215,270075,FALSE,"20190131"
2018,"Washington","WA",53,91,73,"U.S. Representative","District 10","gen",FALSE,"Joseph Brumbles ","republican",FALSE,"total",103860,270075,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 1","gen",FALSE,"Wendy Rogers","republican",FALSE,"total",122784,266089,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 1","gen",FALSE,"Tom O'Halleran","democrat",FALSE,"total",143240,266089,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",65,266089,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 2","gen",FALSE,"Lea Marquez Peterson","republican",FALSE,"total",133083,294152,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 2","gen",FALSE,"Ann Kirkpatrick","democrat",FALSE,"total",161000,294152,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",69,294152,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 3","gen",FALSE,"Nicolas ""Nick"" Pierson","republican",FALSE,"total",64868,179518,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 3","gen",FALSE,"Raul Grijalva","democrat",FALSE,"total",114650,179518,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 4","gen",FALSE,"Paul Gosar","republican",FALSE,"total",188842,277035,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 4","gen",FALSE,"David Brill","democrat",FALSE,"total",84521,277035,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 4","gen",FALSE,"Haryaksha Gregor Knauer","green",FALSE,"total",3672,277035,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 5","gen",FALSE,"Andy Biggs","republican",FALSE,"total",186037,313064,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 5","gen",FALSE,"Joan Greene","democrat",FALSE,"total",127027,313064,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 6","gen",FALSE,"David Schweikert","republican",FALSE,"total",173140,313699,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 6","gen",FALSE,"Anita Malik","democrat",FALSE,"total",140559,313699,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 7","gen",FALSE,"Ruben Gallego","democrat",FALSE,"total",113044,132051,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 7","gen",FALSE,"Gary Swing","green",FALSE,"total",18706,132051,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 7","gen",FALSE,NA,NA,TRUE,"total",301,132051,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 8","gen",FALSE,"Debbie Lesko","republican",FALSE,"total",168835,304417,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 8","gen",FALSE,"Hiral Tipirneni","democrat",FALSE,"total",135569,304417,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 8","gen",FALSE,"Steven Hummel",NA,TRUE,"total",13,304417,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 9","gen",FALSE,"Stephen L Ferrara","republican",FALSE,"total",101662,261245,FALSE,"20190131"
2018,"Arizona","AZ",4,86,61,"U.S. Representative","District 9","gen",FALSE,"Greg Stanton","democrat",FALSE,"total",159583,261245,FALSE,"20190131"
2018,"Alabama","AL",1,63,41,"U.S. Representative","District 1","gen",FALSE,"Robert Kennedy Jr.","democrat",FALSE,"total",89226,242617,FALSE,"20190131"
2018,"Alabama","AL",1,63,41,"U.S. Representative","District 1","gen",FALSE,"Bradley Byrne","republican",FALSE,"total",153228,242617,FALSE,"20190131"
2018,"Alabama","AL",1,63,41,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",163,242617,FALSE,"20190131"
2018,"Alabama","AL",1,63,41,"U.S. Representative","District 2","gen",FALSE,"Martha Roby","republican",FALSE,"total",138879,226230,FALSE,"20190131"
2018,"Alabama","AL",1,63,41,"U.S. Representative","District 2","gen",FALSE,"Tabitha Isner","democrat",FALSE,"total",86931,226230,FALSE,"20190131"
2018,"Alabama","AL",1,63,41,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",420,226230,FALSE,"20190131"
